type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,FraudProbability,NewSystemFlaggedFraud,PredictionCorrect,PredictionStatus
TRANSFER,152822.54,0.0,0.0,831765.54,984588.07,0,0.00012939501720159622,0,True,TN - No fraude correctamente ignorado
CASH_OUT,5419.24,0.0,0.0,27241160.74,27246579.99,0,0.0017239274713262676,0,True,TN - No fraude correctamente ignorado
CASH_OUT,213730.21,0.0,0.0,287746.14,501476.35,0,0.0002659948108150838,0,True,TN - No fraude correctamente ignorado
PAYMENT,7490.6,300.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_IN,107503.03,82694.0,190197.03,0.0,0.0,0,0.0005734557653022881,0,True,TN - No fraude correctamente ignorado
CASH_IN,78363.49,123028.0,201391.49,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,13766.96,51534.0,37767.04,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,374.25,19086.0,19460.25,0.0,0.0,0,0.0013587367020983763,0,True,TN - No fraude correctamente ignorado
CASH_OUT,286075.67,131324.0,0.0,125583.01,261095.05,0,0.01287389923928731,0,True,TN - No fraude correctamente ignorado
PAYMENT,14281.62,66871.0,52589.38,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,124700.44,198.0,124898.44,5872002.95,5747302.51,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,456285.63,1516.0,0.0,0.0,456285.63,0,0.0010034079551813821,0,True,TN - No fraude correctamente ignorado
PAYMENT,363.67,196989.4,196625.73,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,103760.01,56099.0,0.0,20716.97,127979.43,0,0.005972982892192575,0,True,TN - No fraude correctamente ignorado
CASH_IN,2276.32,26039.0,28315.32,0.0,0.0,0,0.0013587367020983763,0,True,TN - No fraude correctamente ignorado
CASH_IN,343850.37,300987.0,644837.37,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,17079.75,70853.0,53773.25,0.0,0.0,0,0.0016816816816816816,0,True,TN - No fraude correctamente ignorado
CASH_OUT,15918.33,544.0,0.0,8485949.28,8501867.6,0,0.0017239274713262676,0,True,TN - No fraude correctamente ignorado
CASH_OUT,69217.93,0.0,0.0,1237507.62,1306725.55,0,0.0003167291414624485,0,True,TN - No fraude correctamente ignorado
CASH_OUT,84001.04,0.0,0.0,1139206.85,1721778.35,0,0.0003167291414624485,0,True,TN - No fraude correctamente ignorado
PAYMENT,4304.97,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,176598.79,204031.0,27432.21,204384.9,380983.68,0,0.0024881374792688755,0,True,TN - No fraude correctamente ignorado
PAYMENT,13846.28,233568.99,219722.71,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,11858.55,0.0,0.0,1106046.53,1117905.08,0,0.0007945862030827292,0,True,TN - No fraude correctamente ignorado
CASH_IN,30902.54,87311.0,118213.54,652771.58,621869.04,0,2.9798185019639714e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,92635.25,209618.0,116982.75,0.0,92635.25,0,0.009884060619312608,0,True,TN - No fraude correctamente ignorado
PAYMENT,30871.91,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,22045.23,3032.0,0.0,987718.19,1009763.43,0,0.0007945862030827292,0,True,TN - No fraude correctamente ignorado
PAYMENT,16687.3,19862.0,3174.7,0.0,0.0,0,0.00022836538461538464,0,True,TN - No fraude correctamente ignorado
PAYMENT,15909.24,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,191777.8,0.0,0.0,376700.65,568478.45,0,0.0002379890873683614,0,True,TN - No fraude correctamente ignorado
PAYMENT,36.18,0.0,0.0,0.0,0.0,0,0.01084769094930038,0,True,TN - No fraude correctamente ignorado
CASH_OUT,244555.42,0.0,0.0,1581087.95,1825643.37,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
TRANSFER,642460.46,0.0,0.0,3867685.84,4510146.3,0,0.0041220038912668155,0,True,TN - No fraude correctamente ignorado
PAYMENT,9416.44,11627.0,2210.56,0.0,0.0,0,0.00022836538461538464,0,True,TN - No fraude correctamente ignorado
CASH_OUT,91414.59,0.0,0.0,3911709.63,4003124.22,0,0.0005432551782029061,0,True,TN - No fraude correctamente ignorado
CASH_OUT,10403.48,19828.0,9424.52,1673824.12,1684227.6,0,0.005171906118349266,0,True,TN - No fraude correctamente ignorado
CASH_OUT,232828.24,0.0,0.0,864128.02,1096956.26,0,0.0002911621391983307,0,True,TN - No fraude correctamente ignorado
CASH_OUT,160488.71,0.0,0.0,467745.25,830897.86,0,0.0002379890873683614,0,True,TN - No fraude correctamente ignorado
CASH_OUT,2939.38,465.0,0.0,0.0,2939.38,0,0.0991674582922757,0,True,TN - No fraude correctamente ignorado
CASH_OUT,164340.49,0.0,0.0,776227.58,940568.07,0,0.0002379890873683614,0,True,TN - No fraude correctamente ignorado
TRANSFER,502652.46,0.0,0.0,3583035.36,4085687.82,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
PAYMENT,5598.45,160051.0,154452.55,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,492.33,11004.0,10511.67,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,116371.57,0.0,0.0,535510.69,651882.26,0,0.00030586162510431395,0,True,TN - No fraude correctamente ignorado
CASH_IN,48783.36,7079802.65,7128586.02,601202.61,552419.25,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,124482.22,1527748.54,1652230.76,479689.54,355207.31,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,45030.02,14576.0,59606.02,0.0,0.0,0,0.0013587367020983763,0,True,TN - No fraude correctamente ignorado
CASH_OUT,87409.79,0.0,0.0,184087.2,271496.99,0,0.0007660217777065235,0,True,TN - No fraude correctamente ignorado
CASH_OUT,113560.34,0.0,0.0,355899.16,469459.5,0,0.0003528558642039318,0,True,TN - No fraude correctamente ignorado
CASH_OUT,229401.35,0.0,0.0,3542513.68,3771915.02,0,0.0006260927985826812,0,True,TN - No fraude correctamente ignorado
PAYMENT,2261.85,236365.0,234103.15,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,1677958.9,0.0,0.0,3256471.41,4934430.31,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
PAYMENT,28869.67,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,115456.12,0.0,0.0,14001817.0,14117273.11,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
CASH_OUT,228241.05,0.0,0.0,1489297.26,1717538.31,0,0.0002911621391983307,0,True,TN - No fraude correctamente ignorado
PAYMENT,16024.55,1133792.79,1117768.23,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,12118.91,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,1646.61,26689.0,25042.39,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,249008.68,31748.0,280756.68,290176.36,41167.68,0,2.9798185019639714e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,72336.41,0.0,0.0,683747.5,756083.9,0,0.0002743038852657994,0,True,TN - No fraude correctamente ignorado
CASH_OUT,275467.49,0.0,0.0,1528375.33,1803842.82,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
CASH_OUT,281581.76,79392.0,0.0,0.0,281581.76,0,0.07758745233011909,0,True,TN - No fraude correctamente ignorado
CASH_OUT,104268.16,299092.0,194823.84,0.0,46340.74,0,0.00768662276309746,0,True,TN - No fraude correctamente ignorado
CASH_OUT,524072.45,6070.0,0.0,960131.55,1484204.0,0,0.0007129742408485989,0,True,TN - No fraude correctamente ignorado
CASH_OUT,15743.08,306282.75,290539.67,23865.79,39608.87,0,0.0005496545228762465,0,True,TN - No fraude correctamente ignorado
CASH_OUT,76303.87,0.0,0.0,2672701.26,2749005.13,0,0.0007453352423212832,0,True,TN - No fraude correctamente ignorado
CASH_OUT,116550.92,0.0,0.0,1295588.89,1412139.82,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
TRANSFER,3231.05,0.0,0.0,2038292.91,2041523.96,0,0.0049219269539315085,0,True,TN - No fraude correctamente ignorado
PAYMENT,30869.54,182679.0,151809.46,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,39707.94,531849.59,571557.53,151527.49,111819.55,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,214976.69,2072.0,0.0,1441121.82,1656098.5,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_IN,331452.39,13581280.79,13912733.18,411128.82,79676.42,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,9968.95,141252.0,131283.05,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,4401.74,105583.0,101181.26,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,183492.96,9230309.79,9413802.75,283608.25,100115.29,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,25540.42,585.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,248491.76,6724.0,0.0,4515597.82,4764089.57,0,0.00041368825068849286,0,True,TN - No fraude correctamente ignorado
TRANSFER,295830.07,0.0,0.0,624891.61,920721.68,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
DEBIT,4315.19,58274.0,53958.81,1313829.8,1318144.99,0,0.0003477322916913228,0,True,TN - No fraude correctamente ignorado
CASH_IN,124324.19,6004371.29,6128695.47,649271.51,524947.32,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,4432.31,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,61428.98,1786543.33,1847972.31,276073.55,214644.58,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,12126.87,7401958.14,7414085.02,1378062.13,1365935.25,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,271734.96,106120.89,0.0,13132548.05,13404283.01,0,0.011322007564591608,0,True,TN - No fraude correctamente ignorado
CASH_OUT,631379.48,0.0,0.0,2753994.03,3385373.51,0,0.0032810537875220713,0,True,TN - No fraude correctamente ignorado
CASH_IN,134229.51,10286831.67,10421061.18,2780187.68,2645958.17,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,2097.23,56640.0,54542.77,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,9987.5,31592.78,21605.28,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,10504.24,108939.22,98434.99,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,122519.27,0.0,0.0,2711554.92,2834074.2,0,0.000732212732361108,0,True,TN - No fraude correctamente ignorado
PAYMENT,4357.07,54254.7,49897.63,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,30883.19,239.0,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,119406.59,9156.0,0.0,79319.71,198726.3,0,0.001070406256757464,0,True,TN - No fraude correctamente ignorado
PAYMENT,27887.73,233911.67,206023.94,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,62079.96,745654.0,683574.04,16256506.62,16318586.58,0,0.009437428151203462,0,True,TN - No fraude correctamente ignorado
CASH_OUT,49174.87,63849.0,14674.13,979078.01,1028252.88,0,0.0006380038815840043,0,True,TN - No fraude correctamente ignorado
PAYMENT,21296.97,18986.0,0.0,0.0,0.0,0,0.001517151060805324,0,True,TN - No fraude correctamente ignorado
CASH_OUT,378016.65,46619.0,0.0,576076.76,954093.41,0,0.002699006518627242,0,True,TN - No fraude correctamente ignorado
CASH_IN,44128.45,8683291.49,8727419.94,209412.97,165284.52,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,379757.89,35238.0,0.0,0.0,379757.89,0,0.0039594955406969,0,True,TN - No fraude correctamente ignorado
PAYMENT,17537.69,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
TRANSFER,1036349.03,0.0,0.0,3454799.63,4491148.66,0,0.0031314192291559575,0,True,TN - No fraude correctamente ignorado
PAYMENT,10712.76,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,27033.66,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,437791.76,14688978.16,15126769.92,648226.47,210434.71,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
PAYMENT,11887.15,45777.6,33890.46,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,209921.82,11676.0,0.0,359785.05,569706.87,0,0.0070898341894515835,0,True,TN - No fraude correctamente ignorado
CASH_IN,128458.8,27966575.65,28095034.45,152914.09,24455.29,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,42247.86,2635520.45,2677768.3,9100749.88,9058502.02,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_IN,168830.13,41866.0,210696.13,3636955.72,3468125.59,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,176098.23,0.0,0.0,186619.3,362717.53,0,0.0006331445760291071,0,True,TN - No fraude correctamente ignorado
CASH_IN,142466.19,11384.0,153850.19,756343.47,613877.28,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,279952.38,18157.0,0.0,186.0,0.0,0,0.06365658500293123,0,True,TN - No fraude correctamente ignorado
CASH_OUT,41524.45,12193.0,0.0,85793.18,127317.63,0,0.004059857077331233,0,True,TN - No fraude correctamente ignorado
CASH_OUT,249518.58,1302.0,0.0,921099.42,1170617.99,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
PAYMENT,13867.97,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
TRANSFER,362816.11,68927.43,0.0,420359.84,783175.94,0,0.00032581133965586947,0,True,TN - No fraude correctamente ignorado
CASH_IN,65596.12,77620.0,143216.12,0.0,0.0,0,0.0013587367020983763,0,True,TN - No fraude correctamente ignorado
CASH_IN,129155.43,11156736.32,11285891.75,5755447.3,5626291.88,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,80624.65,667185.67,747810.32,2375180.19,2294555.54,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,9161.41,64857.76,55696.34,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,52625.59,206217.0,153591.41,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,23516.01,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,954.69,19692.0,18737.31,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,240934.85,11198.0,0.0,1201448.81,1459649.03,0,0.0004502667530284126,0,True,TN - No fraude correctamente ignorado
CASH_IN,554138.39,24627.0,578765.39,27209.43,0.0,0,0.009619272683926225,0,True,TN - No fraude correctamente ignorado
TRANSFER,218393.46,0.0,0.0,1941532.08,3111566.79,0,0.00014678653377877312,0,True,TN - No fraude correctamente ignorado
PAYMENT,7916.48,40480.0,32563.52,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
TRANSFER,219430.76,0.0,0.0,226671.32,446102.08,0,0.00010726865193723983,0,True,TN - No fraude correctamente ignorado
CASH_OUT,22308.67,11935.0,0.0,260311.36,389674.16,0,0.041817073026886836,0,True,TN - No fraude correctamente ignorado
CASH_OUT,205836.8,0.0,0.0,1333914.86,1539751.66,0,0.0002911621391983307,0,True,TN - No fraude correctamente ignorado
PAYMENT,4703.04,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,345959.97,4410762.86,4756722.83,409409.01,63449.05,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,7766.98,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,172527.4,1594.0,174121.4,6270588.25,5977496.05,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,99310.91,0.0,0.0,195590.16,294901.07,0,0.0007010171137650597,0,True,TN - No fraude correctamente ignorado
PAYMENT,20851.87,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,16297.07,20113.0,36410.07,101072.29,84775.22,0,0.000301692131249514,0,True,TN - No fraude correctamente ignorado
CASH_OUT,172915.56,172915.56,0.0,7674508.7,7847424.27,1,0.11271915910967815,0,False,FN - Fraude no detectado
CASH_OUT,51122.78,0.0,0.0,63473.26,114596.03,0,0.0013029566610805385,0,True,TN - No fraude correctamente ignorado
PAYMENT,8912.97,747.12,0.0,0.0,0.0,0,0.00023252487336288392,0,True,TN - No fraude correctamente ignorado
CASH_OUT,144323.56,0.0,0.0,960404.82,1214258.27,0,0.0003717610597047189,0,True,TN - No fraude correctamente ignorado
PAYMENT,10176.55,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
TRANSFER,437549.22,0.0,0.0,1894281.91,2509758.48,0,0.00033426984668037007,0,True,TN - No fraude correctamente ignorado
CASH_OUT,175311.78,142420.0,0.0,2113820.09,2908144.42,0,0.017774101901600763,0,True,TN - No fraude correctamente ignorado
CASH_OUT,24944.04,196.0,0.0,542979.86,567923.9,0,0.0018622653786284126,0,True,TN - No fraude correctamente ignorado
CASH_OUT,106622.28,905659.0,799036.72,0.0,106622.28,0,0.020525986239857193,0,True,TN - No fraude correctamente ignorado
PAYMENT,2137.44,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_OUT,57413.27,0.0,0.0,1672074.77,1729488.05,0,0.0003167291414624485,0,True,TN - No fraude correctamente ignorado
CASH_IN,11922.38,5259116.4,5271038.77,9554974.07,9543051.7,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,185254.12,25054.0,210308.12,230192.34,44938.22,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,19878.71,11415.0,0.0,0.0,0.0,0,0.001517151060805324,0,True,TN - No fraude correctamente ignorado
CASH_IN,25718.4,21162.0,46880.4,176084.75,150366.35,0,0.00010030324236062515,0,True,TN - No fraude correctamente ignorado
TRANSFER,113679.78,0.0,0.0,3483395.98,3597075.76,0,0.00015542474516088694,0,True,TN - No fraude correctamente ignorado
TRANSFER,1649457.3,0.0,0.0,1942479.98,3591937.28,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
CASH_OUT,147283.53,0.0,0.0,4083293.13,4195769.25,0,0.0005301326682427308,0,True,TN - No fraude correctamente ignorado
CASH_IN,125755.9,260857.0,386612.9,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
TRANSFER,1388349.46,0.0,0.0,1648209.63,3036559.1,0,0.003592081755035875,0,True,TN - No fraude correctamente ignorado
CASH_IN,127139.74,23875.0,151014.74,1903069.55,1775929.81,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,10176.18,161021.0,150844.82,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,23301.36,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,253074.61,10831900.88,11084975.49,471108.76,218034.15,0,3.904525810240521e-05,0,True,TN - No fraude correctamente ignorado
CASH_IN,26795.63,4214.0,31009.63,126165.29,99369.67,0,0.00476213101775009,0,True,TN - No fraude correctamente ignorado
TRANSFER,931684.75,931684.75,0.0,0.0,0.0,1,0.979273048438947,1,True,TP - Fraude correctamente detectado
CASH_IN,119725.43,29784.0,149509.43,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
CASH_OUT,245119.06,0.0,0.0,919562.95,1164682.01,0,0.00028083765542251946,0,True,TN - No fraude correctamente ignorado
PAYMENT,21216.41,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,152144.0,2272210.78,2424354.78,5675793.36,5409686.7,0,0.0,0,True,TN - No fraude correctamente ignorado
PAYMENT,17083.96,30253.0,13169.04,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,293029.29,20834.0,0.0,316147.97,609177.26,0,0.0009584735985770693,0,True,TN - No fraude correctamente ignorado
CASH_OUT,138399.81,35377.0,0.0,23501.98,161901.79,0,0.009593592028057717,0,True,TN - No fraude correctamente ignorado
CASH_OUT,367931.76,0.0,0.0,402768.89,770700.65,0,0.00043002579855656343,0,True,TN - No fraude correctamente ignorado
PAYMENT,7105.4,109932.18,102826.78,0.0,0.0,0,0.0,0,True,TN - No fraude correctamente ignorado
CASH_OUT,541384.84,0.0,0.0,3066449.24,3607834.08,0,0.0006126749430910164,0,True,TN - No fraude correctamente ignorado
PAYMENT,2386.67,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
PAYMENT,4603.16,0.0,0.0,0.0,0.0,0,0.00017148158812426017,0,True,TN - No fraude correctamente ignorado
CASH_IN,280205.88,472.0,280677.88,0.0,0.0,0,2.2648547828403942e-05,0,True,TN - No fraude correctamente ignorado
TRANSFER,601835.93,0.0,0.0,2365517.64,2967353.56,0,0.001988670557933482,0,True,TN - No fraude correctamente ignorado
